time stamp,pH cha. 1,pH cha. 2,pH cha. 3,pH cha. 4,pH cha. 5,pH cha. 6,SP1 target pH,SP2 target pH,SP3 target pH,SP4 target pH,SP5 target pH,SP1 dosing,SP2 dosing,SP3 dosing,SP4 dosing,SP5 dosing
05-May-2021 08:53:46,6.71,6.61,6.48,6.55,6.56,,6.47392725,6.47392725,6.47392725,6.47392725,6.47392725,0,0,0,0,0
05-May-2021 08:54:01,6.71,6.61,6.48,6.54,6.6,,6.474136903,6.474136903,6.474136903,6.474136903,6.474136903,0,0,0,0,0
05-May-2021 08:54:16,6.71,6.61,6.48,6.54,6.51,,6.47434657,6.47434657,6.47434657,6.47434657,6.47434657,0,0,0,0,0
05-May-2021 08:54:31,6.71,6.61,6.48,6.54,6.5,,6.474556653,6.474556653,6.474556653,6.474556653,6.474556653,0,0,0,0,0
05-May-2021 08:54:46,6.71,6.61,6.48,6.55,6.5,,6.474766625,6.474766625,6.474766625,6.474766625,6.474766625,0,0,0,0,0
05-May-2021 08:55:01,6.71,6.61,6.47,6.54,6.51,,6.474976375,6.474976375,6.474976375,6.474976375,6.474976375,0,0,1,0,0
05-May-2021 08:55:15,6.71,6.61,6.47,6.54,6.5,,6.475172292,6.475172292,6.475172292,6.475172292,6.475172292,0,0,2,0,0
05-May-2021 08:55:31,6.71,6.61,6.47,6.54,6.5,,6.475382278,6.475382278,6.475382278,6.475382278,6.475382278,0,0,2,0,0
05-May-2021 08:55:46,6.71,6.61,6.47,6.54,6.5,,6.475592167,6.475592167,6.475592167,6.475592167,6.475592167,0,0,2,0,0
05-May-2021 08:56:01,6.71,6.61,6.47,6.54,6.49,,6.475802222,6.475802222,6.475802222,6.475802222,6.475802222,0,0,2,0,0
05-May-2021 08:56:16,6.71,6.62,6.46,6.54,6.49,,6.476012333,6.476012333,6.476012333,6.476012333,6.476012333,0,0,1,0,0
05-May-2021 08:56:30,6.7,6.62,6.46,6.54,6.48,,6.476208764,6.476208764,6.476208764,6.476208764,6.476208764,0,0,2,0,0
05-May-2021 08:56:45,6.7,6.62,6.47,6.54,6.48,,6.476418833,6.476418833,6.476418833,6.476418833,6.476418833,0,0,2,0,0
05-May-2021 08:57:00,6.7,6.62,6.47,6.54,6.47,,6.476628972,6.476628972,6.476628972,6.476628972,6.476628972,0,0,2,0,1
05-May-2021 08:57:14,6.7,6.62,6.49,6.54,6.47,,6.476825139,6.476825139,6.476825139,6.476825139,6.476825139,0,0,0,0,2
05-May-2021 08:57:30,6.7,6.62,6.48,6.54,6.51,,6.477035028,6.477035028,6.477035028,6.477035028,6.477035028,0,0,0,0,0
05-May-2021 08:57:45,6.7,6.62,6.48,6.54,6.57,,6.477244986,6.477244986,6.477244986,6.477244986,6.477244986,0,0,0,0,0
05-May-2021 08:58:00,6.7,6.62,6.48,6.53,6.51,,6.477455208,6.477455208,6.477455208,6.477455208,6.477455208,0,0,0,0,0
05-May-2021 08:58:15,6.7,6.62,6.49,6.53,6.54,,6.47766507,6.47766507,6.47766507,6.47766507,6.47766507,0,0,0,0,0
05-May-2021 08:58:30,6.7,6.62,6.49,6.53,6.48,,6.477875389,6.477875389,6.477875389,6.477875389,6.477875389,0,0,0,0,0
05-May-2021 08:58:45,6.7,6.62,6.49,6.53,6.48,,6.478085028,6.478085028,6.478085028,6.478085028,6.478085028,0,0,0,0,0
05-May-2021 08:59:00,6.7,6.62,6.49,6.53,6.5,,6.478295111,6.478295111,6.478295111,6.478295111,6.478295111,0,0,0,0,0
05-May-2021 08:59:15,6.7,6.62,6.49,6.53,6.49,,6.478505181,6.478505181,6.478505181,6.478505181,6.478505181,0,0,0,0,0
05-May-2021 08:59:31,6.7,6.62,6.49,6.52,6.47,,6.478715056,6.478715056,6.478715056,6.478715056,6.478715056,0,0,0,0,1
05-May-2021 08:59:45,6.7,6.62,6.49,6.53,6.47,,6.478911403,6.478911403,6.478911403,6.478911403,6.478911403,0,0,0,0,2
05-May-2021 09:00:00,6.7,6.62,6.49,6.53,6.47,,6.479121389,6.479121389,6.479121389,6.479121389,6.479121389,0,0,0,0,2
05-May-2021 09:00:15,6.69,6.62,6.49,6.52,6.47,,6.479331222,6.479331222,6.479331222,6.479331222,6.479331222,0,0,0,0,2
05-May-2021 09:00:30,6.69,6.62,6.49,6.52,6.47,,6.479541306,6.479541306,6.479541306,6.479541306,6.479541306,0,0,0,0,2
05-May-2021 09:00:45,6.69,6.62,6.49,6.52,6.48,,6.479751306,6.479751306,6.479751306,6.479751306,6.479751306,0,0,0,0,0
05-May-2021 09:01:00,6.69,6.62,6.49,6.52,6.48,,6.479961264,6.479961264,6.479961264,6.479961264,6.479961264,0,0,0,0,0
05-May-2021 09:01:15,6.69,6.62,6.49,6.52,6.5,,6.480171125,6.480171125,6.480171125,6.480171125,6.480171125,0,0,0,0,0
05-May-2021 09:01:30,6.69,6.62,6.49,6.52,6.49,,6.480381014,6.480381014,6.480381014,6.480381014,6.480381014,0,0,0,0,0
05-May-2021 09:01:46,6.69,6.62,6.48,6.52,6.48,,6.480591097,6.480591097,6.480591097,6.480591097,6.480591097,0,0,1,0,1
05-May-2021 09:02:01,6.69,6.62,6.48,6.52,6.49,,6.480801403,6.480801403,6.480801403,6.480801403,6.480801403,0,0,2,0,0
05-May-2021 09:02:16,6.69,6.62,6.48,6.52,6.52,,6.481011472,6.481011472,6.481011472,6.481011472,6.481011472,0,0,2,0,0
05-May-2021 09:02:31,6.69,6.62,6.48,6.52,6.48,,6.481221028,6.481221028,6.481221028,6.481221028,6.481221028,0,0,2,0,2
05-May-2021 09:02:46,6.69,6.62,6.49,6.52,6.48,,6.481430819,6.481430819,6.481430819,6.481430819,6.481430819,0,0,0,0,1
05-May-2021 09:03:00,6.69,6.63,6.49,6.52,6.48,,6.481627222,6.481627222,6.481627222,6.481627222,6.481627222,0,0,0,0,2
05-May-2021 09:03:15,6.69,6.63,6.49,6.51,6.48,,6.481837264,6.481837264,6.481837264,6.481837264,6.481837264,0,0,0,0,2
05-May-2021 09:03:30,6.69,6.63,6.49,6.52,6.49,,6.482047097,6.482047097,6.482047097,6.482047097,6.482047097,0,0,0,0,0
05-May-2021 09:03:46,6.69,6.63,6.49,6.52,6.48,,6.482257264,6.482257264,6.482257264,6.482257264,6.482257264,0,0,0,0,2
05-May-2021 09:04:01,6.69,6.63,6.49,6.52,6.49,,6.482467195,6.482467195,6.482467195,6.482467195,6.482467195,0,0,0,0,0
05-May-2021 09:04:16,6.69,6.63,6.49,6.51,6.49,,6.482677139,6.482677139,6.482677139,6.482677139,6.482677139,0,0,0,0,0
05-May-2021 09:04:31,6.69,6.63,6.49,6.52,6.49,,6.48288732,6.48288732,6.48288732,6.48288732,6.48288732,0,0,0,0,0
05-May-2021 09:04:46,6.69,6.63,6.49,6.52,6.49,,6.483097153,6.483097153,6.483097153,6.483097153,6.483097153,0,0,0,0,0
05-May-2021 09:05:01,6.69,6.63,6.49,6.52,6.48,,6.483307208,6.483307208,6.483307208,6.483307208,6.483307208,0,0,0,0,1
05-May-2021 09:05:15,6.69,6.63,6.49,6.51,6.49,,6.483502958,6.483502958,6.483502958,6.483502958,6.483502958,0,0,0,0,0
05-May-2021 09:05:30,6.69,6.63,6.49,6.52,6.5,,6.483713292,6.483713292,6.483713292,6.483713292,6.483713292,0,0,0,0,0
05-May-2021 09:05:46,6.69,6.63,6.49,6.52,6.49,,6.483922889,6.483922889,6.483922889,6.483922889,6.483922889,0,0,0,0,0
05-May-2021 09:06:01,6.69,6.63,6.49,6.52,6.49,,6.484132694,6.484132694,6.484132694,6.484132694,6.484132694,0,0,0,0,0
05-May-2021 09:06:16,6.69,6.63,6.49,6.52,6.5,,6.484342528,6.484342528,6.484342528,6.484342528,6.484342528,0,0,0,0,0
05-May-2021 09:06:31,6.69,6.63,6.48,6.52,6.5,,6.484552611,6.484552611,6.484552611,6.484552611,6.484552611,0,0,1,0,0
05-May-2021 09:06:45,6.69,6.63,6.48,6.52,6.5,,6.484748958,6.484748958,6.484748958,6.484748958,6.484748958,0,0,2,0,0
05-May-2021 09:07:00,6.69,6.63,6.48,6.52,6.5,,6.484958708,6.484958708,6.484958708,6.484958708,6.484958708,0,0,2,0,0
05-May-2021 09:07:15,6.69,6.63,6.48,6.51,6.5,,6.485168403,6.485168403,6.485168403,6.485168403,6.485168403,0,0,2,0,0
05-May-2021 09:07:30,6.69,6.63,6.49,6.51,6.5,,6.485378319,6.485378319,6.485378319,6.485378319,6.485378319,0,0,0,0,0
05-May-2021 09:07:45,6.69,6.63,6.49,6.51,6.49,,6.485588431,6.485588431,6.485588431,6.485588431,6.485588431,0,0,0,0,0
05-May-2021 09:08:01,6.69,6.63,6.49,6.52,6.49,,6.485798639,6.485798639,6.485798639,6.485798639,6.485798639,0,0,0,0,0
05-May-2021 09:08:16,6.69,6.63,6.49,6.51,6.48,,6.486008445,6.486008445,6.486008445,6.486008445,6.486008445,0,0,0,0,1
05-May-2021 09:08:30,6.69,6.64,6.49,6.51,6.48,,6.486205153,6.486205153,6.486205153,6.486205153,6.486205153,0,0,0,0,2
05-May-2021 09:08:45,6.69,6.64,6.49,6.51,6.48,,6.486415014,6.486415014,6.486415014,6.486415014,6.486415014,0,0,0,0,2
05-May-2021 09:09:00,6.69,6.64,6.49,6.51,6.48,,6.486625125,6.486625125,6.486625125,6.486625125,6.486625125,0,0,0,0,2
05-May-2021 09:09:15,6.69,6.64,6.49,6.51,6.48,,6.48683525,6.48683525,6.48683525,6.48683525,6.48683525,0,0,0,0,2
05-May-2021 09:09:30,6.69,6.64,6.49,6.51,6.48,,6.487045028,6.487045028,6.487045028,6.487045028,6.487045028,0,0,0,0,1
05-May-2021 09:09:44,6.69,6.64,,,,,6.487241125,6.487241125,6.487241125,6.487241125,6.487241125,0,0,3,3,3
05-May-2021 09:10:00,6.68,6.64,6.49,6.51,6.49,,6.487450958,6.487450958,6.487450958,6.487450958,6.487450958,0,0,0,0,0
05-May-2021 09:10:15,6.68,6.64,6.49,6.52,6.5,,6.487661236,6.487661236,6.487661236,6.487661236,6.487661236,0,0,0,0,0
05-May-2021 09:10:30,6.68,6.64,6.49,6.52,6.5,,6.48787107,6.48787107,6.48787107,6.48787107,6.48787107,0,0,0,0,0
05-May-2021 09:10:45,6.68,6.64,6.49,6.51,6.52,,6.488080903,6.488080903,6.488080903,6.488080903,6.488080903,0,0,0,0,0
05-May-2021 09:11:00,6.68,6.64,6.49,6.51,6.53,,6.488290736,6.488290736,6.488290736,6.488290736,6.488290736,0,0,0,0,0
05-May-2021 09:11:15,6.68,6.64,6.49,6.51,6.53,,6.488500569,6.488500569,6.488500569,6.488500569,6.488500569,0,0,0,0,0
05-May-2021 09:11:30,6.68,6.64,6.48,6.51,6.49,,6.488710403,6.488710403,6.488710403,6.488710403,6.488710403,0,0,1,0,0
05-May-2021 09:11:44,6.68,6.64,6.48,6.51,6.5,,6.488907264,6.488907264,6.488907264,6.488907264,6.488907264,0,0,2,0,0
05-May-2021 09:11:59,6.68,6.64,6.48,6.51,6.49,,6.489117069,6.489117069,6.489117069,6.489117069,6.489117069,0,0,2,0,0
05-May-2021 09:12:15,6.68,6.64,6.48,6.51,6.49,,6.489327361,6.489327361,6.489327361,6.489327361,6.489327361,0,0,2,0,0
05-May-2021 09:12:30,6.68,6.64,6.48,6.51,6.49,,6.489536986,6.489536986,6.489536986,6.489536986,6.489536986,0,0,2,0,0
05-May-2021 09:12:45,6.68,6.64,6.48,6.51,6.49,,6.489746708,6.489746708,6.489746708,6.489746708,6.489746708,0,0,1,0,0
05-May-2021 09:12:59,6.68,6.64,6.48,6.51,6.49,,6.489943028,6.489943028,6.489943028,6.489943028,6.489943028,0,0,2,0,0
05-May-2021 09:13:14,6.68,6.64,6.49,6.51,6.49,,6.490153236,6.490153236,6.490153236,6.490153236,6.490153236,0,0,2,0,1
05-May-2021 09:13:31,6.68,6.64,6.5,6.51,6.48,,6.490391222,6.490391222,6.490391222,6.490391222,6.490391222,0,0,0,0,2
05-May-2021 09:13:43,,,,,,,6.490558986,6.490558986,6.490558986,6.490558986,6.490558986,3,3,3,3,3
05-May-2021 09:13:58,6.68,6.64,,,,,6.490768875,6.490768875,6.490768875,6.490768875,6.490768875,0,0,3,3,3
05-May-2021 09:14:13,6.68,6.64,6.51,6.52,,,6.49097825,6.49097825,6.49097825,6.49097825,6.49097825,0,0,0,0,3
05-May-2021 09:14:29,6.68,6.65,6.51,6.51,6.48,,6.491188139,6.491188139,6.491188139,6.491188139,6.491188139,0,0,0,0,1
05-May-2021 09:14:46,6.68,6.65,6.52,6.51,6.49,,6.491426153,6.491426153,6.491426153,6.491426153,6.491426153,0,0,0,0,2
05-May-2021 09:15:01,6.68,6.65,6.52,6.51,6.49,,6.491635875,6.491635875,6.491635875,6.491635875,6.491635875,0,0,0,0,2
05-May-2021 09:15:16,6.68,6.65,6.52,6.51,6.49,,6.491845819,6.491845819,6.491845819,6.491845819,6.491845819,0,0,0,0,2
05-May-2021 09:15:31,6.68,6.65,6.52,6.51,6.49,,6.492056083,6.492056083,6.492056083,6.492056083,6.492056083,0,0,0,0,1
05-May-2021 09:15:45,6.67,6.65,6.52,6.51,6.49,,6.492252361,6.492252361,6.492252361,6.492252361,6.492252361,0,0,0,0,2
05-May-2021 09:16:00,6.67,6.65,6.52,6.51,6.49,,6.492462139,6.492462139,6.492462139,6.492462139,6.492462139,0,0,0,0,2
05-May-2021 09:16:15,6.67,6.65,6.52,6.51,6.5,,6.492671945,6.492671945,6.492671945,6.492671945,6.492671945,0,0,0,0,0
05-May-2021 09:16:31,6.67,6.65,6.51,6.51,6.5,,6.492881667,6.492881667,6.492881667,6.492881667,6.492881667,0,0,0,0,0
05-May-2021 09:16:46,6.67,6.65,6.51,6.51,6.51,,6.49309182,6.49309182,6.49309182,6.49309182,6.49309182,0,0,0,0,0
05-May-2021 09:17:01,6.67,6.65,6.51,6.5,6.51,,6.493301972,6.493301972,6.493301972,6.493301972,6.493301972,0,0,0,0,0
05-May-2021 09:17:16,6.67,6.65,6.51,6.5,6.51,,6.493511694,6.493511694,6.493511694,6.493511694,6.493511694,0,0,0,0,0
05-May-2021 09:17:31,6.67,6.65,6.51,6.5,6.52,,6.493721556,6.493721556,6.493721556,6.493721556,6.493721556,0,0,0,0,0
05-May-2021 09:17:46,6.67,6.65,6.51,6.5,6.52,,6.493931389,6.493931389,6.493931389,6.493931389,6.493931389,0,0,0,0,0
05-May-2021 09:18:01,6.67,6.65,6.5,6.5,6.52,,6.494141222,6.494141222,6.494141222,6.494141222,6.494141222,0,0,0,0,0
05-May-2021 09:18:13,6.67,,,,,,6.494309347,6.494309347,6.494309347,6.494309347,6.494309347,0,3,3,3,3
05-May-2021 09:18:28,6.67,6.65,6.5,6.5,,,6.494519403,6.494519403,6.494519403,6.494519403,6.494519403,0,0,0,0,3
05-May-2021 09:18:47,6.67,6.65,6.5,6.5,6.51,,6.494771056,6.494771056,6.494771056,6.494771056,6.494771056,0,0,0,0,0
05-May-2021 09:18:59,6.67,6.65,6.49,6.5,6.51,,6.494939167,6.494939167,6.494939167,6.494939167,6.494939167,0,0,1,0,0
05-May-2021 09:19:16,6.67,6.65,6.49,6.5,6.51,,6.495177667,6.495177667,6.495177667,6.495177667,6.495177667,0,0,2,0,0
05-May-2021 09:19:31,6.66,6.65,6.49,6.49,6.5,,6.495387333,6.495387333,6.495387333,6.495387333,6.495387333,0,0,2,1,0
05-May-2021 09:19:45,6.66,6.65,6.49,6.5,6.51,,6.495583597,6.495583597,6.495583597,6.495583597,6.495583597,0,0,2,0,0
05-May-2021 09:20:00,6.66,6.65,6.48,6.5,6.5,,6.495793056,6.495793056,6.495793056,6.495793056,6.495793056,0,0,1,0,0
05-May-2021 09:20:14,6.66,6.65,6.48,6.5,6.49,,6.495989278,6.495989278,6.495989278,6.495989278,6.495989278,0,0,2,0,1
05-May-2021 09:20:28,6.66,6.65,6.49,,,,6.496185347,6.496185347,6.496185347,6.496185347,6.496185347,0,0,2,3,3
05-May-2021 09:20:43,6.66,6.65,6.49,6.5,6.49,,6.496394972,6.496394972,6.496394972,6.496394972,6.496394972,0,0,2,0,2
05-May-2021 09:20:59,6.66,6.66,6.49,6.5,6.5,,6.496604695,6.496604695,6.496604695,6.496604695,6.496604695,0,0,2,0,0
05-May-2021 09:21:14,6.66,6.66,6.49,6.5,6.5,,6.496814958,6.496814958,6.496814958,6.496814958,6.496814958,0,0,1,0,0
05-May-2021 09:21:31,6.66,6.66,6.49,6.5,6.49,,6.497052806,6.497052806,6.497052806,6.497052806,6.497052806,0,0,2,0,1
05-May-2021 09:21:45,6.66,6.66,6.49,6.5,6.49,,6.497248931,6.497248931,6.497248931,6.497248931,6.497248931,0,0,2,0,2
05-May-2021 09:22:00,6.66,6.66,6.49,6.5,6.54,,6.497458931,6.497458931,6.497458931,6.497458931,6.497458931,0,0,2,0,0
05-May-2021 09:22:15,6.66,6.66,6.49,6.5,6.49,,6.49766882,6.49766882,6.49766882,6.49766882,6.49766882,0,0,1,0,2
05-May-2021 09:22:29,6.66,6.66,6.49,6.5,6.5,,6.497865042,6.497865042,6.497865042,6.497865042,6.497865042,0,0,2,0,0
05-May-2021 09:22:44,6.66,6.66,6.49,6.5,6.5,,6.498075333,6.498075333,6.498075333,6.498075333,6.498075333,0,0,2,0,0
05-May-2021 09:23:00,6.66,6.66,6.5,6.5,6.5,,6.498284917,6.498284917,6.498284917,6.498284917,6.498284917,0,0,0,0,0
05-May-2021 09:23:15,6.66,6.66,6.5,6.5,6.5,,6.49849475,6.49849475,6.49849475,6.49849475,6.49849475,0,0,0,0,0
05-May-2021 09:23:30,6.66,6.66,6.5,6.49,6.5,,6.498704639,6.498704639,6.498704639,6.498704639,6.498704639,0,0,0,1,0
05-May-2021 09:23:44,6.66,6.66,6.5,6.5,6.52,,6.498901208,6.498901208,6.498901208,6.498901208,6.498901208,0,0,0,0,0
05-May-2021 09:23:59,6.66,6.66,6.5,6.5,6.51,,6.499111042,6.499111042,6.499111042,6.499111042,6.499111042,0,0,0,0,0
05-May-2021 09:24:14,6.66,6.66,6.51,6.5,6.52,,6.499320695,6.499320695,6.499320695,6.499320695,6.499320695,0,0,0,0,0
05-May-2021 09:24:29,6.66,6.66,6.53,6.5,6.53,,6.499530736,6.499530736,6.499530736,6.499530736,6.499530736,0,0,0,0,0
05-May-2021 09:24:44,6.66,6.66,6.53,,,,6.499740389,6.499740389,6.499740389,6.499740389,6.499740389,0,0,0,3,3
05-May-2021 09:24:59,6.66,6.66,6.54,6.5,6.51,,6.499950389,6.499950389,6.499950389,6.499950389,6.499950389,0,0,0,0,0
05-May-2021 09:25:15,6.66,6.66,6.54,6.5,6.52,,6.50016025,6.50016025,6.50016025,6.50016025,6.50016025,0,0,0,1,0
05-May-2021 09:25:29,6.66,6.66,6.54,6.5,6.51,,6.500356472,6.500356472,6.500356472,6.500356472,6.500356472,0,0,0,2,0
05-May-2021 09:25:44,6.66,6.66,6.54,6.5,6.52,,6.50056625,6.50056625,6.50056625,6.50056625,6.50056625,0,0,0,2,0
05-May-2021 09:25:59,6.66,6.66,6.55,6.5,6.51,,6.500776486,6.500776486,6.500776486,6.500776486,6.500776486,0,0,0,2,0
05-May-2021 09:26:14,6.65,6.66,6.54,6.5,6.51,,6.500986139,6.500986139,6.500986139,6.500986139,6.500986139,0,0,0,2,0
05-May-2021 09:26:29,6.65,6.66,6.54,6.5,6.51,,6.501196028,6.501196028,6.501196028,6.501196028,6.501196028,0,0,0,1,0
05-May-2021 09:26:43,6.65,6.66,,,,,6.501392375,6.501392375,6.501392375,6.501392375,6.501392375,0,0,3,3,3
05-May-2021 09:26:58,6.65,6.66,6.54,6.5,,,6.501602264,6.501602264,6.501602264,6.501602264,6.501602264,0,0,0,2,3
05-May-2021 09:27:14,6.65,6.66,6.54,6.51,6.5,,6.501811958,6.501811958,6.501811958,6.501811958,6.501811958,0,0,0,0,1
05-May-2021 09:27:31,6.65,6.66,6.54,6.51,6.51,,6.502049722,6.502049722,6.502049722,6.502049722,6.502049722,0,0,0,0,0
05-May-2021 09:27:46,6.65,6.66,6.53,6.52,6.51,,6.5022595,6.5022595,6.5022595,6.5022595,6.5022595,0,0,0,0,0
05-May-2021 09:28:01,6.65,6.67,6.53,6.56,6.51,,6.502469528,6.502469528,6.502469528,6.502469528,6.502469528,0,0,0,0,0
05-May-2021 09:28:16,6.65,6.67,6.53,6.55,6.51,,6.502679333,6.502679333,6.502679333,6.502679333,6.502679333,0,0,0,0,0
05-May-2021 09:28:31,6.65,6.67,6.52,6.65,6.5,,6.502889,6.502889,6.502889,6.502889,6.502889,0,0,0,0,1
05-May-2021 09:28:45,6.65,6.67,6.52,6.62,6.5,,6.503085389,6.503085389,6.503085389,6.503085389,6.503085389,0,0,0,0,2
05-May-2021 09:29:00,6.65,6.67,6.52,6.59,6.52,,6.503295111,6.503295111,6.503295111,6.503295111,6.503295111,0,0,0,0,0
05-May-2021 09:29:15,6.65,6.67,6.52,6.58,6.51,,6.503505,6.503505,6.503505,6.503505,6.503505,0,0,0,0,0
05-May-2021 09:29:31,6.65,6.67,6.51,6.59,6.51,,6.503715181,6.503715181,6.503715181,6.503715181,6.503715181,0,0,0,0,0
05-May-2021 09:29:46,6.65,6.67,6.51,6.59,6.52,,6.503925042,6.503925042,6.503925042,6.503925042,6.503925042,0,0,0,0,0
05-May-2021 09:30:01,6.65,6.67,6.5,6.6,6.52,,6.504135222,6.504135222,6.504135222,6.504135222,6.504135222,0,0,1,0,0
05-May-2021 09:30:15,6.64,6.67,6.5,6.61,6.51,,6.504331569,6.504331569,6.504331569,6.504331569,6.504331569,0,0,2,0,0
05-May-2021 09:30:30,6.64,6.67,6.5,6.63,6.51,,6.504540972,6.504540972,6.504540972,6.504540972,6.504540972,0,0,2,0,0
05-May-2021 09:30:45,6.64,6.67,6.49,6.62,6.51,,6.504750861,6.504750861,6.504750861,6.504750861,6.504750861,0,0,2,0,0
05-May-2021 09:31:00,6.64,6.67,6.49,6.62,6.52,,6.504960889,6.504960889,6.504960889,6.504960889,6.504960889,0,0,2,0,0
05-May-2021 09:31:15,6.64,6.67,6.49,6.63,6.52,,6.50517075,6.50517075,6.50517075,6.50517075,6.50517075,0,0,1,0,0
05-May-2021 09:31:30,6.64,6.67,6.48,6.63,6.51,,6.505367306,6.505367306,6.505367306,6.505367306,6.505367306,0,0,2,0,0
05-May-2021 09:31:45,6.64,6.67,6.49,6.63,6.51,,6.505577181,6.505577181,6.505577181,6.505577181,6.505577181,0,0,2,0,0
05-May-2021 09:32:00,6.64,6.67,6.49,6.63,6.51,,6.505787111,6.505787111,6.505787111,6.505787111,6.505787111,0,0,2,0,0
05-May-2021 09:32:15,6.64,6.67,6.49,6.63,6.51,,6.505997264,6.505997264,6.505997264,6.505997264,6.505997264,0,0,2,0,0
05-May-2021 09:32:30,6.64,6.67,6.5,6.63,6.51,,6.506206986,6.506206986,6.506206986,6.506206986,6.506206986,0,0,1,0,0
05-May-2021 09:32:44,6.64,6.67,6.5,6.63,6.5,,6.506403042,6.506403042,6.506403042,6.506403042,6.506403042,0,0,2,0,1
05-May-2021 09:33:01,6.64,6.67,6.51,6.64,6.5,,6.506640944,6.506640944,6.506640944,6.506640944,6.506640944,0,0,0,0,2
05-May-2021 09:33:13,6.64,6.67,6.53,,,,6.506809195,6.506809195,6.506809195,6.506809195,6.506809195,0,0,0,3,3
05-May-2021 09:33:28,6.64,6.67,6.53,6.64,6.5,,6.507019167,6.507019167,6.507019167,6.507019167,6.507019167,0,0,0,0,2
05-May-2021 09:33:47,6.63,6.67,6.54,6.65,6.5,,6.507271083,6.507271083,6.507271083,6.507271083,6.507271083,0,0,0,0,1
05-May-2021 09:34:01,6.63,6.67,6.56,6.65,6.51,,6.507467681,6.507467681,6.507467681,6.507467681,6.507467681,0,0,0,0,0
05-May-2021 09:34:16,6.63,6.67,6.55,6.67,6.52,,6.507677458,6.507677458,6.507677458,6.507677458,6.507677458,0,0,0,0,0
05-May-2021 09:34:31,6.63,6.67,6.55,6.65,6.53,,6.507887,6.507887,6.507887,6.507887,6.507887,0,0,0,0,0
05-May-2021 09:34:46,6.63,6.67,6.55,6.65,6.52,,6.508097069,6.508097069,6.508097069,6.508097069,6.508097069,0,0,0,0,0
05-May-2021 09:35:01,6.63,6.67,6.55,6.66,6.51,,6.508307264,6.508307264,6.508307264,6.508307264,6.508307264,0,0,0,0,0
05-May-2021 09:35:13,6.63,6.67,,,,,6.508475361,6.508475361,6.508475361,6.508475361,6.508475361,0,0,3,3,3
05-May-2021 09:35:28,6.63,6.67,6.55,6.66,,,6.508685111,6.508685111,6.508685111,6.508685111,6.508685111,0,0,0,0,3
05-May-2021 09:35:43,6.63,6.68,6.55,6.66,6.53,,6.508895028,6.508895028,6.508895028,6.508895028,6.508895028,0,0,0,0,0
05-May-2021 09:35:59,6.63,6.68,6.54,6.66,6.52,,6.509104889,6.509104889,6.509104889,6.509104889,6.509104889,0,0,0,0,0
05-May-2021 09:36:14,6.63,6.68,6.54,6.65,6.53,,6.50931475,6.50931475,6.50931475,6.50931475,6.50931475,0,0,0,0,0
05-May-2021 09:36:29,6.63,6.68,6.54,6.65,6.52,,6.509524431,6.509524431,6.509524431,6.509524431,6.509524431,0,0,0,0,0
05-May-2021 09:36:47,6.63,6.68,6.54,6.65,6.52,,6.509776028,6.509776028,6.509776028,6.509776028,6.509776028,0,0,0,0,0
05-May-2021 09:36:59,6.62,6.68,6.53,6.65,6.52,,6.509943958,6.509943958,6.509943958,6.509943958,6.509943958,0,0,0,0,0
05-May-2021 09:37:14,6.62,6.68,6.53,6.65,6.51,,6.510153625,6.510153625,6.510153625,6.510153625,6.510153625,0,0,0,0,1
05-May-2021 09:37:28,6.62,,,,,,6.510349806,6.510349806,6.510349806,6.510349806,6.510349806,0,3,3,3,3
05-May-2021 09:37:43,6.62,6.68,6.52,,,,6.510559583,6.510559583,6.510559583,6.510559583,6.510559583,0,0,0,3,3
05-May-2021 09:37:58,6.62,6.68,6.52,6.65,6.5,,6.510769445,6.510769445,6.510769445,6.510769445,6.510769445,0,0,0,0,2
05-May-2021 09:38:14,6.62,6.68,6.52,6.65,6.5,,6.51097925,6.51097925,6.51097925,6.51097925,6.51097925,0,0,0,0,2
05-May-2021 09:38:29,6.62,6.68,6.51,6.64,6.51,,6.511189194,6.511189194,6.511189194,6.511189194,6.511189194,0,0,1,0,1
05-May-2021 09:38:44,6.62,6.68,6.51,6.65,6.5,,6.51139932,6.51139932,6.51139932,6.51139932,6.51139932,0,0,2,0,2
05-May-2021 09:38:59,6.62,6.68,6.5,6.65,6.53,,6.51160925,6.51160925,6.51160925,6.51160925,6.51160925,0,0,2,0,0
05-May-2021 09:39:14,6.62,6.68,6.5,6.65,6.51,,6.511819139,6.511819139,6.511819139,6.511819139,6.511819139,0,0,2,0,2
05-May-2021 09:39:29,6.62,6.68,6.5,6.65,6.52,,6.512029083,6.512029083,6.512029083,6.512029083,6.512029083,0,0,1,0,0
05-May-2021 09:39:46,6.62,6.68,6.5,6.65,6.53,,6.512267028,6.512267028,6.512267028,6.512267028,6.512267028,0,0,2,0,0
05-May-2021 09:39:58,6.62,6.68,6.51,6.64,,,6.512435195,6.512435195,6.512435195,6.512435195,6.512435195,0,0,2,0,3
05-May-2021 09:40:13,6.62,6.68,6.53,6.65,6.52,,6.512644861,6.512644861,6.512644861,6.512644861,6.512644861,0,0,0,0,0
05-May-2021 09:40:29,6.62,6.68,6.54,6.65,6.51,,6.512854931,6.512854931,6.512854931,6.512854931,6.512854931,0,0,0,0,1
05-May-2021 09:40:46,6.62,6.68,6.52,6.64,6.52,,6.513092833,6.513092833,6.513092833,6.513092833,6.513092833,0,0,0,0,0
